"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
25 May 2012 09:10:00.000,-5456.972299,3216.420090,3050.617029,3.380851,-0.641198,6.699663
25 May 2012 09:11:00.000,-5242.997859,3171.336486,3446.006779,3.749168,-0.861078,6.475436
25 May 2012 09:12:00.000,-5007.382163,3113.162722,3827.134629,4.101975,-1.077384,6.224433
25 May 2012 09:13:00.000,-4751.100013,3042.140322,4192.424932,4.437811,-1.289217,5.947703
25 May 2012 09:14:00.000,-4475.211778,2958.564099,4540.368355,4.755285,-1.495700,5.646406
25 May 2012 09:15:00.000,-4180.858824,2862.780836,4869.528126,5.053089,-1.695978,5.321801
25 May 2012 09:16:00.000,-3869.258615,2755.187763,5178.545940,5.329996,-1.889224,4.975243
25 May 2012 09:17:00.000,-3541.699519,2636.230809,5466.147495,5.584869,-2.074643,4.608175
25 May 2012 09:18:00.000,-3199.535333,2506.402674,5731.147655,5.816666,-2.251472,4.222125
25 May 2012 09:19:00.000,-2844.179580,2366.240706,5972.455197,6.024439,-2.418986,3.818696
25 May 2012 09:20:00.000,-2477.099581,2216.324616,6189.077162,6.207342,-2.576498,3.399558
25 May 2012 09:21:00.000,-2099.810348,2057.274024,6380.122771,6.364632,-2.723365,2.966445
25 May 2012 09:22:00.000,-1713.868310,1889.745867,6544.806919,6.495672,-2.858987,2.521146
25 May 2012 09:23:00.000,-1320.864910,1714.431660,6682.453226,6.599933,-2.982811,2.065494
25 May 2012 09:24:00.000,-922.420094,1532.054649,6792.496657,6.676993,-3.094333,1.601366
25 May 2012 09:25:00.000,-520.175707,1343.366836,6874.485689,6.726543,-3.193099,1.130668
25 May 2012 09:26:00.000,-115.788834,1149.145912,6928.084039,6.748386,-3.278707,0.655333
25 May 2012 09:27:00.000,289.074905,950.192101,6953.071944,6.742435,-3.350808,0.177312
25 May 2012 09:28:00.000,692.748079,747.324916,6949.347000,6.708715,-3.409108,-0.301435
25 May 2012 09:29:00.000,1093.568170,541.379854,6916.924540,6.647364,-3.453368,-0.778945
25 May 2012 09:30:00.000,1489.884273,333.205027,6855.937586,6.558633,-3.483407,-1.253259
25 May 2012 09:31:00.000,1880.063761,123.657744,6766.636335,6.442880,-3.499100,-1.722431
25 May 2012 09:32:00.000,2262.498883,-86.398945,6649.387209,6.300574,-3.500380,-2.184535
25 May 2012 09:33:00.000,2635.613287,-296.099735,6504.671458,6.132294,-3.487239,-2.637671
25 May 2012 09:34:00.000,2997.868432,-504.580566,6333.083311,5.938721,-3.459727,-3.079974
25 May 2012 09:35:00.000,3347.769884,-710.982139,6135.327694,5.720644,-3.417953,-3.509619
25 May 2012 09:36:00.000,3683.873457,-914.453416,5912.217493,5.478949,-3.362082,-3.924834
25 May 2012 09:37:00.000,4004.791191,-1114.155114,5664.670386,5.214622,-3.292342,-4.323900
25 May 2012 09:38:00.000,4309.197124,-1309.263156,5393.705243,4.928743,-3.209012,-4.705164
25 May 2012 09:39:00.000,4595.832857,-1498.972096,5100.438087,4.622485,-3.112432,-5.067041
25 May 2012 09:40:00.000,4863.512861,-1682.498466,4786.077646,4.297103,-3.002996,-5.408027
25 May 2012 09:41:00.000,5111.129516,-1859.084068,4451.920490,3.953937,-2.881153,-5.726701
25 May 2012 09:42:00.000,5337.657853,-2027.999167,4099.345775,3.594403,-2.747401,-6.021731
25 May 2012 09:43:00.000,5542.159969,-2188.545585,3729.809609,3.219985,-2.602293,-6.291884
25 May 2012 09:44:00.000,5723.789088,-2340.059675,3344.839052,2.832235,-2.446428,-6.536030
25 May 2012 09:45:00.000,5881.793253,-2481.915158,2946.025788,2.432761,-2.280452,-6.753146
25 May 2012 09:46:00.000,6015.518613,-2613.525809,2535.019473,2.023223,-2.105053,-6.942323
25 May 2012 09:47:00.000,6124.412289,-2734.347982,2113.520816,1.605326,-1.920962,-7.102769
25 May 2012 09:48:00.000,6208.024805,-2843.882942,1683.274393,1.180812,-1.728944,-7.233815
25 May 2012 09:49:00.000,6266.012059,-2941.679014,1246.061254,0.751449,-1.529802,-7.334914
25 May 2012 09:50:00.000,6298.136816,-3027.333516,803.691344,0.319029,-1.324367,-7.405649
25 May 2012 09:51:00.000,6304.269732,-3100.494478,357.995793,-0.114645,-1.113497,-7.445732
25 May 2012 09:52:00.000,6284.389876,-3160.862125,-89.180907,-0.547763,-0.898072,-7.455006
25 May 2012 09:53:00.000,6238.584764,-3208.190131,-535.988778,-0.978520,-0.678993,-7.433445
25 May 2012 09:54:00.000,6167.049903,-3242.286618,-980.580244,-1.405124,-0.457175,-7.381155
25 May 2012 09:55:00.000,6070.087834,-3263.014914,-1421.117999,-1.825801,-0.233542,-7.298372
25 May 2012 09:56:00.000,5948.106709,-3270.294057,-1855.782807,-2.238806,-0.009025,-7.185461
25 May 2012 09:57:00.000,5801.618381,-3264.099043,-2282.781185,-2.642428,0.215441,-7.042916
25 May 2012 09:58:00.000,5631.236048,-3244.460824,-2700.352951,-3.035000,0.438927,-6.871353
25 May 2012 09:59:00.000,5437.671451,-3211.466057,-3106.778573,-3.414906,0.660506,-6.671509
25 May 2012 10:00:00.000,5221.731659,-3165.256609,-3500.386304,-3.780585,0.879265,-6.444240
25 May 2012 10:01:00.000,4984.315448,-3106.028823,-3879.559057,-4.130543,1.094302,-6.190512
25 May 2012 10:02:00.000,4726.409318,-3034.032552,-4242.741010,-4.463350,1.304736,-5.911399
25 May 2012 10:03:00.000,4449.083159,-2949.569974,-4588.443883,-4.777657,1.509704,-5.608078
25 May 2012 10:04:00.000,4153.485593,-2852.994191,-4915.252895,-5.072191,1.708371,-5.281821
25 May 2012 10:05:00.000,3840.839033,-2744.707633,-5221.832364,-5.345764,1.899930,-4.933992
25 May 2012 10:06:00.000,3512.434475,-2625.160267,-5506.930939,-5.597279,2.083604,-4.566038
25 May 2012 10:07:00.000,3169.626051,-2494.847629,-5769.386448,-5.825730,2.258650,-4.179483
25 May 2012 10:08:00.000,2813.825378,-2354.308692,-6008.130348,-6.030208,2.424364,-3.775922
25 May 2012 10:09:00.000,2446.495720,-2204.123579,-6222.191783,-6.209900,2.580080,-3.357016
25 May 2012 10:10:00.000,2069.146001,-2044.911133,-6410.701225,-6.364096,2.725173,-2.924481
25 May 2012 10:11:00.000,1683.324676,-1877.326358,-6572.893706,-6.492191,2.859063,-2.480084
25 May 2012 10:12:00.000,1290.613500,-1702.057739,-6708.111638,-6.593680,2.981214,-2.025637
25 May 2012 10:13:00.000,892.621204,-1519.824454,-6815.807215,-6.668168,3.091139,-1.562986
25 May 2012 10:14:00.000,490.977106,-1331.373487,-6895.544402,-6.715365,3.188399,-1.094010
25 May 2012 10:15:00.000,87.324676,-1137.476653,-6947.000510,-6.735090,3.272606,-0.620606
25 May 2012 10:16:00.000,-316.684933,-938.927543,-6969.967351,-6.727267,3.343422,-0.144693
25 May 2012 10:17:00.000,-719.399367,-736.538396,-6964.351987,-6.691932,3.400563,0.331807
25 May 2012 10:18:00.000,-1119.171542,-531.136915,-6930.177064,-6.629225,3.443799,0.806967
25 May 2012 10:19:00.000,-1514.366107,-323.563019,-6867.580728,-6.539397,3.472952,1.278863
25 May 2012 10:20:00.000,-1903.365854,-114.665557,-6776.816135,-6.422802,3.487903,1.745587
25 May 2012 10:21:00.000,-2284.578087,94.701016,-6658.250547,-6.279902,3.488584,2.205246
25 May 2012 10:22:00.000,-2656.440915,303.679996,-6512.364007,-6.111261,3.474987,2.655974
25 May 2012 10:23:00.000,-3017.429459,511.415809,-6339.747613,-5.917549,3.447159,3.095936
25 May 2012 10:24:00.000,-3366.061943,717.057388,-6141.101361,-5.699533,3.405203,3.523338
25 May 2012 10:25:00.000,-3700.905676,919.761574,-5917.231585,-5.458080,3.349279,3.936432
25 May 2012 10:26:00.000,-4020.582865,1118.696482,-5669.047976,-5.194153,3.279603,4.333522
25 May 2012 10:27:00.000,-4323.776273,1313.044869,-5397.560188,-4.908807,3.196446,4.712971
25 May 2012 10:28:00.000,-4609.234678,1502.007454,-5103.874034,-4.603187,3.100136,5.073213
25 May 2012 10:29:00.000,-4875.778116,1684.806205,-4789.187279,-4.278522,2.991054,5.412750
25 May 2012 10:30:00.000,-5122.302882,1860.687552,-4454.785024,-3.936125,2.869634,5.730169
25 May 2012 10:31:00.000,-5347.786262,2028.925544,-4102.034713,-3.577381,2.736362,6.024140
25 May 2012 10:32:00.000,-5551.290971,2188.824905,-3732.380751,-3.203752,2.591773,6.293428
25 May 2012 10:33:00.000,-5731.969271,2339.723995,-3347.338763,-2.816761,2.436454,6.536896
25 May 2012 10:34:00.000,-5889.066745,2480.997646,-2948.489506,-2.417993,2.271034,6.753509
25 May 2012 10:35:00.000,-6021.925696,2612.059865,-2537.472458,-2.009087,2.096188,6.942346
25 May 2012 10:36:00.000,-6129.988156,2732.366393,-2115.979102,-1.591727,1.912633,7.102596
25 May 2012 10:37:00.000,-6212.798478,2841.417084,-1685.745949,-1.167638,1.721122,7.233568
25 May 2012 10:38:00.000,-6270.005488,2938.758123,-1248.547304,-0.738577,1.522445,7.334695
25 May 2012 10:39:00.000,-6301.364183,3023.984029,-806.187837,-0.306325,1.317423,7.405533
25 May 2012 10:40:00.000,-6306.736969,3096.739466,-360.494975,0.127320,1.106905,7.445766
25 May 2012 10:41:00.000,-6286.094409,3156.720830,86.688838,0.560552,0.891767,7.455210
25 May 2012 10:42:00.000,-6239.515486,3203.677602,533.513971,0.991564,0.672902,7.433811
25 May 2012 10:43:00.000,-6167.187375,3237.413468,978.131492,1.418559,0.451223,7.381646
25 May 2012 10:44:00.000,-6069.404722,3257.787194,1418.701061,1.839753,0.227652,7.298924
25 May 2012 10:45:00.000,-5946.568430,3264.713247,1853.398788,2.253389,0.003123,7.185985
25 May 2012 10:46:00.000,-5799.183962,3258.162168,2280.425026,2.657740,-0.221429,7.043296
25 May 2012 10:47:00.000,-5627.859178,3238.160682,2698.012028,3.051120,-0.445068,6.871453
25 May 2012 10:48:00.000,-5433.301698,3204.791563,3104.431471,3.431893,-0.666862,6.671174
25 May 2012 10:49:00.000,-5216.315838,3158.193242,3498.001764,3.798472,-0.885888,6.443298
25 May 2012 10:50:00.000,-4977.799117,3098.559169,3877.095138,4.149338,-1.101235,6.188779
25 May 2012 10:51:00.000,-4718.738359,3026.136932,4240.144468,4.483036,-1.312011,5.908684
25 May 2012 10:52:00.000,-4440.205427,2941.227145,4585.649798,4.798186,-1.517342,5.604184
25 May 2012 10:53:00.000,-4143.352604,2844.182111,4912.184547,5.093488,-1.716379,5.276553
25 May 2012 10:54:00.000,-3829.407647,2735.404263,5218.401366,5.367728,-1.908301,4.927157
25 May 2012 10:55:00.000,-3499.668555,2615.344407,5503.037626,5.619779,-2.092317,4.557452
25 May 2012 10:56:00.000,-3155.498060,2484.499768,5764.920522,5.848611,-2.267670,4.168976
25 May 2012 10:57:00.000,-2798.317885,2343.411857,6002.971772,6.053288,-2.433642,3.763340
25 May 2012 10:58:00.000,-2429.602794,2192.664160,6216.211908,6.232978,-2.589552,3.342225
25 May 2012 10:59:00.000,-2050.874452,2032.879683,6403.764137,6.386951,-2.734765,2.907372
25 May 2012 11:00:00.000,-1663.695136,1864.718338,6564.857773,6.514583,-2.868686,2.460576
25 May 2012 11:01:00.000,-1269.661306,1688.874203,6698.831235,6.615358,-2.990770,2.003678
25 May 2012 11:02:00.000,-870.397080,1506.072659,6805.134602,6.688872,-3.100520,1.538556
25 May 2012 11:03:00.000,-467.547620,1317.067414,6883.331724,6.734827,-3.197490,1.067124
25 May 2012 11:04:00.000,-62.772455,1122.637430,6933.101886,6.753041,-3.281283,0.591315
25 May 2012 11:05:00.000,342.261222,923.583761,6954.241036,6.743442,-3.351560,0.113083
25 May 2012 11:06:00.000,745.885290,720.726310,6946.662553,6.706071,-3.408032,-0.365612
25 May 2012 11:07:00.000,1146.437424,514.900520,6910.397577,6.641079,-3.450470,-0.842807
25 May 2012 11:08:00.000,1542.267795,306.954011,6845.594891,6.548732,-3.478698,-1.316544
25 May 2012 11:09:00.000,1931.745730,97.743157,6752.520350,6.429403,-3.492599,-1.784880
25 May 2012 11:10:00.000,2313.266308,-111.870361,6631.555877,6.283576,-3.492114,-2.245890
25 May 2012 11:11:00.000,2685.256871,-321.023038,6483.197996,6.111843,-3.477241,-2.697679
25 May 2012 11:12:00.000,3046.183427,-528.853043,6308.055933,5.914901,-3.448038,-3.138388
25 May 2012 11:13:00.000,3394.556929,-734.503721,6106.849266,5.693550,-3.404620,-3.566200
25 May 2012 11:14:00.000,3728.939403,-937.127090,5880.405136,5.448692,-3.347161,-3.979346
25 May 2012 11:15:00.000,4047.949899,-1135.887320,5629.655015,5.181325,-3.275892,-4.376118
25 May 2012 11:16:00.000,4350.270246,-1329.964179,5355.631051,4.892544,-3.191101,-4.754871
25 May 2012 11:17:00.000,4634.650583,-1518.556435,5059.461973,4.583530,-3.093133,-5.114031
25 May 2012 11:18:00.000,4899.914637,-1700.885199,4742.368582,4.255554,-2.982389,-5.452104
25 May 2012 11:19:00.000,5144.964732,-1876.197189,4405.658843,3.909964,-2.859321,-5.767680
25 May 2012 11:20:00.000,5368.786485,-2043.767914,4050.722570,3.548188,-2.724436,-6.059442
25 May 2012 11:21:00.000,5570.453181,-2202.904742,3679.025744,3.171719,-2.578289,-6.326170
25 May 2012 11:22:00.000,5749.129794,-2352.949854,3292.104467,2.782118,-2.421484,-6.566746
25 May 2012 11:23:00.000,5904.076622,-2493.283057,2891.558591,2.381001,-2.254671,-6.780164
25 May 2012 11:24:00.000,6034.652527,-2623.324447,2479.045028,1.970037,-2.078543,-6.965530
25 May 2012 11:25:00.000,6140.317744,-2742.536901,2056.270791,1.550935,-1.893833,-7.122068
25 May 2012 11:26:00.000,6220.636256,-2850.428389,1624.985780,1.125441,-1.701310,-7.249124
25 May 2012 11:27:00.000,6275.277700,-2946.554086,1186.975361,0.695331,-1.501777,-7.346171
25 May 2012 11:28:00.000,6304.018808,-3030.518281,744.052772,0.262398,-1.296068,-7.412808
